"Resource Type","Item Code","Item Group","Item Desc","Unit","Inactive","Tax Rate","Lead Period","Status",
"Service","DAD0001","Dado Work","1st Floor Dado Work","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","DAD0003","Dado Work","3rd Floor Dado Work","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","DAD0002","Dado Work","2nd Floor Dado Work","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","EBL0001","ESTIMATED BUDGET LABOUR","Stone Frame work Labour","Rn.ft",false,0.0,0.0,"Approved",
"Service","EBL0026","ESTIMATED BUDGET LABOUR","Elevators Work Labour with Material","NOS",true,0.0,0.0,"Delete",
"Service","EBL0018","ESTIMATED BUDGET LABOUR","Staircase railing work labour with material","Lumpsum",false,0.0,0.0,"Approved",
"Service","EBL0011","ESTIMATED BUDGET LABOUR","Cvil work Labour with Material","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","EBL0017","ESTIMATED BUDGET LABOUR","False Ceiling work","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0013","ESTIMATED BUDGET LABOUR","Gypsum work Labour with Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0004","ESTIMATED BUDGET LABOUR","Flooring work Labour","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0028","ESTIMATED BUDGET LABOUR","Camera & DVR work","Lumpsum",true,0.0,0.0,"Delete",
"Service","EBL0019","ESTIMATED BUDGET LABOUR","Fabrication work","Lumpsum",false,0.0,0.0,"Approved",
"Service","EBL0008","ESTIMATED BUDGET LABOUR","Plumbing Work Labour","FLAT",false,0.0,0.0,"Approved",
"Service","EBL0010","ESTIMATED BUDGET LABOUR","Labour with Material  ( Lumpsum )","Lumpsum",false,0.0,0.0,"Approved",
"Service","EBL0014","ESTIMATED BUDGET LABOUR","Electrical work Labour with Material","NOS",false,0.0,0.0,"Approved",
"Service","EBL0002","ESTIMATED BUDGET LABOUR","Stone framework labour (sqft)","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0009","ESTIMATED BUDGET LABOUR","Labour ( Lumpsum )","Lumpsum",false,0.0,0.0,"Approved",
"Service","EBL0025","ESTIMATED BUDGET LABOUR","Fire Fighting work Labour with Material","Lumpsum",true,0.0,0.0,"Delete",
"Service","EBL0015","ESTIMATED BUDGET LABOUR","Colour Work Labour with Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0012","ESTIMATED BUDGET LABOUR","Texture work Labour with Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0007","ESTIMATED BUDGET LABOUR","Door & Furniture Labour","Nos",false,0.0,0.0,"Approved",
"Service","EBL0020","ESTIMATED BUDGET LABOUR","Elevation Louvers work Labour and Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0005","ESTIMATED BUDGET LABOUR","Dado work labour","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0023","ESTIMATED BUDGET LABOUR","Cement Sheet Ceiling  work Labour and Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0003","ESTIMATED BUDGET LABOUR","Kitchen Platform Work Labour","Rn.ft",false,0.0,0.0,"Approved",
"Service","EBL0024","ESTIMATED BUDGET LABOUR","Aluminum Section Work","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0022","ESTIMATED BUDGET LABOUR","Railing work labour with material","Sq.Ft.",false,0.0,0.0,"Approved",
"Service","EBL0006","ESTIMATED BUDGET LABOUR","Colour, Texture & Primer Labour","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","EBL0021","ESTIMATED BUDGET LABOUR","Glass railing work labour with material","Sq.Ft.",false,18.0,0.0,"Approved",
"Service","EBL0016","ESTIMATED BUDGET LABOUR","Putty work Labour with Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0001","ESTIMATED BUDGET MATERIALS","Stone ( Door, Window Framing & shelve ) Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0012","ESTIMATED BUDGET MATERIALS","Item Variation material ( Lumpsum )","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0006","ESTIMATED BUDGET MATERIALS","Colour, Texture & Primer Material (Sq.ft )","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0007","ESTIMATED BUDGET MATERIALS","Door & Hardware Material","Nos",false,0.0,0.0,"Approved",
"Material","EBM0010","ESTIMATED BUDGET MATERIALS","Material ( Lumpsum )","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0004","ESTIMATED BUDGET MATERIALS","Flooring Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0016","ESTIMATED BUDGET MATERIALS","Podium-Basement Storm Water Line Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0017","ESTIMATED BUDGET MATERIALS","Basement Storm WaterLine Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0011","ESTIMATED BUDGET MATERIALS","CP & Sanitary Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0015","ESTIMATED BUDGET MATERIALS","Water Supply Looping Line Work Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0018","ESTIMATED BUDGET MATERIALS","Electric Light","NOS",false,0.0,0.0,"Approved",
"Material","EBM0009","ESTIMATED BUDGET MATERIALS","Sand ( Tonne )","Ton",false,0.0,0.0,"Approved",
"Material","EBM0014","ESTIMATED BUDGET MATERIALS","Outer Drainage Line Work Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0013","ESTIMATED BUDGET MATERIALS","Planter Drain and Water Supply Line Material","Lumpsum",false,0.0,0.0,"Approved",
"Material","EBM0003","ESTIMATED BUDGET MATERIALS","Dado Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0019","ESTIMATED BUDGET MATERIALS","Door & Accessory Material","Nos",false,18.0,7.0,"Approved",
"Material","EBM0008","ESTIMATED BUDGET MATERIALS","Plumbing Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0002","ESTIMATED BUDGET MATERIALS","Kitchen Platform Material","Sq.Ft.",false,0.0,0.0,"Approved",
"Material","EBM0005","ESTIMATED BUDGET MATERIALS","Colour, Texture & Primer Material","Ltr",false,0.0,0.0,"Approved",
"Material","EM0239","Electrical Material","4 SQMM 2 CORE COPPER CABLE","MTR",false,18.0,5.0,"Approved",
"Material","EM0309","Electrical Material","2.5 Sqmm 4 core flexible cable","MTR",false,18.0,4.0,"Approved",
"Material","EM0295","Electrical Material","3 mm X 25 mm GI Strip CLAMP","NOS",false,0.0,4.0,"Approved",
"Material","EM0155","Electrical Material","Single phase Auto LLC  V 4 Panael  borad","Nos",false,18.0,5.0,"Approved",
"Material","EM0136","Electrical Material","4 Plug  4 Switch","Nos",false,18.0,5.0,"Approved",
"Material","EM0292","Electrical Material","Copper Earthing Bar","NOS",false,0.0,10.0,"Approved",
"Material","EM0290","Electrical Material","1.5 sq mm X 3 core Copper Armoured Cable","MTR",false,0.0,10.0,"Approved",
"Material","EM0029","Electrical Material","10.5  Black Celling Diecast 50mm Light","NOS",false,0.0,5.0,"Approved",
"Material","EM0183","Electrical Material","CAT 6 DOOR CABLE","NOS",false,18.0,5.0,"Approved",
"Material","EM0312","Electrical Material","10 Sq.mm 4 core aluminium unarmoured cable","MTR",false,18.0,4.0,"Approved",
"Material","EM0293","Electrical Material","40 AMP FP ELCB","NOS",false,0.0,10.0,"Approved",
"Material","EM0033","Electrical Material","82.5 KVA Dg Set with Standard Panel","NOS",false,18.0,90.0,"Approved",
"Material","EM0294","Electrical Material","16 AMP DP MCB","NOS",false,0.0,10.0,"Approved",
"Material","EM0052","Electrical Material","2.5 Sqmm 3core Copper Flexible Wire","MTR",false,18.0,5.0,"Approved",
"Material","EM0297","Electrical Material","63 Amp 4 pole RCCB","NOS",false,0.0,4.0,"Approved",
"Material","EM0111","Electrical Material","3.5core X 185 sq.mm Alu Armoured Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0019","Electrical Material","95 Sq.mm x 3.5 Core Alu. Armoud Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0267","Electrical Material","PERFORATED CABLE TRAY","MTR",false,0.0,5.0,"Approved",
"Material","EM0266","Electrical Material","DECORATIVE LIGHT","NOS",false,18.0,30.0,"Approved",
"Material","EM0268","Electrical Material","HORIZONTAL BED","NOS",false,0.0,5.0,"Approved",
"Material","EM0273","Electrical Material","MCCB Box","NOS",false,18.0,5.0,"Approved",
"Material","EM0288","Electrical Material","35MM LACK Alluminium","NOS",false,0.0,4.0,"Approved",
"Material","EM0310","Electrical Material","6 SQMM COPPER LUG","NOS",false,18.0,5.0,"Approved",
"Material","EM0315","Electrical Material","Switch Board With Surface Box - 4 MODULE","NOS",false,18.0,0.0,"Approved",
"Material","EM0274","Electrical Material","ALUMINIUM PATTI - 10 FT. ROLL","NOS",false,0.0,5.0,"Approved",
"Material","EM0275","Electrical Material","35 x 3.50 sq mm Alluminium Cable","MTR",false,0.0,4.0,"Approved",
"Material","EM0318","Electrical Material","open conduct pipe 90 elbow","NOS",false,18.0,4.0,"Approved",
"Material","EM0299","Electrical Material","600 X 100 x 1.5 mm Ladder Type Cable Tray","MTR",false,18.0,7.0,"Approved",
"Material","EM0306","Electrical Material","Celling light","NOS",false,0.0,4.0,"Approved",
"Material","EM0229","Electrical Material","16SQMM LUGS","NOS",false,18.0,5.0,"Approved",
"Material","EM0265","Electrical Material","NEON FLEX LIGHT 30MM X 20MM","MTR",false,0.0,7.0,"Approved",
"Material","EM0264","Electrical Material","1/2"" FLEXIBLE CONDUITS PVC PIPE","MTR",false,18.0,5.0,"Approved",
"Material","EM0050","Electrical Material","35 Sqmm Copper Lugs","NOS",false,18.0,5.0,"Approved",
"Material","EM0005","Electrical Material","16 Amp Switch","NOS",false,18.0,5.0,"Approved",
"Material","EM0263","Electrical Material","PENDANT TYPE HANGING ROPE LIGHT","NOS",false,0.0,30.0,"Approved",
"Material","EM0287","Electrical Material","100 Amp Alluminium Busbar","NOS",false,0.0,4.0,"Approved",
"Material","EM0307","Electrical Material","2 HP MOTTOR","NOS",false,0.0,6.0,"Approved",
"Material","EM0284","Electrical Material","16 AMP SWITCH BOARD ( 7 SOCKET / 1 SWITCH )","NOS",false,18.0,7.0,"Approved",
"Material","EM0279","Electrical Material","TEFLON COATED 1.5 SQMM WIRE","MTR",false,0.0,4.0,"Approved",
"Material","EM0270","Electrical Material","FIRE RETARDENT PAINT","Kg",false,18.0,5.0,"Approved",
"Material","EM0082","Electrical Material","Tubelight (4 feet)","Nos",false,18.0,5.0,"Approved",
"Material","EM0282","Electrical Material","100 AMP MCCB BOX","NOS",false,0.0,4.0,"Approved",
"Material","EM0298","Electrical Material","300 X 100 x 1.5 mm Ladder Type Cable Tray","MTR",false,18.0,7.0,"Approved",
"Material","EM0259","Electrical Material","25 Amp 30 ma 2 Pole ELCB","NOS",false,0.0,5.0,"Approved",
"Material","EM0223","Electrical Material","LED MAGNETIC TRACK (25MM CONCIL 2MTR)","NOS",false,18.0,7.0,"Approved",
"Material","EM0257","Electrical Material","25 mm X 3 mm Copper Strip","FT",false,0.0,5.0,"Approved",
"Material","EM0258","Electrical Material","25 Amp 300 ma 4 Pole ELCB","NOS",false,0.0,5.0,"Approved",
"Material","EM0260","Electrical Material","25 Amp 4 Pole MCB","NOS",false,0.0,5.0,"Approved",
"Material","EM0261","Electrical Material","LED Bulkhead Light","NOS",false,0.0,5.0,"Approved",
"Material","EM0077","Electrical Material","40amp 300ml FP ELCB","Nos",false,18.0,5.0,"Approved",
"Material","EM0123","Electrical Material","CABLE GLAND PG 16","NOS",false,18.0,5.0,"Approved",
"Material","EM0262","Electrical Material","1.5 sqmm X 3 core Copper Flexible Cable","MTR",false,0.0,5.0,"Approved",
"Material","EM0002","Electrical Material","150 Sq.mm x 3.5 Core Alu. Armoud Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0254","Electrical Material","Channel Clamp for Neon Strip","NOS",false,0.0,7.0,"Approved",
"Material","EM0256","Electrical Material","CYLINDRICAL UP-DOWN LIGHT 2*12 W","NOS",false,0.0,30.0,"Approved",
"Material","EM0071","Electrical Material","Spreader link for MCCB","Nos",false,18.0,5.0,"Approved",
"Material","EM0317","Electrical Material","open conduct round 12mm pipe","NOS",false,18.0,5.0,"Approved",
"Material","EM0234","Electrical Material","100 WATT LED DRIVER","NOS",false,18.0,7.0,"Approved",
"Material","EM0255","Electrical Material","200 W ALUMINIUM SMPS DRIVER 24V","NOS",false,0.0,5.0,"Approved",
"Material","EM0252","Electrical Material","6 SQMM X 4 CORE  ALUMINIUM ARMD. CABLE","MTR",false,0.0,5.0,"Approved",
"Material","EM0253","Electrical Material","Mounting U Clamp","NOS",false,0.0,5.0,"Approved",
"Material","EM0286","Electrical Material","35 Sqmm X 4 Core Alluminium Cable","MTR",false,0.0,4.0,"Approved",
"Material","EM0110","Electrical Material","3.5core X 300sqmm Alu Armoured Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0285","Electrical Material","OBO RD 10 100MC CU. COATED (ITEM NO. 5450085)","MTR",false,18.0,7.0,"Approved",
"Material","EM0272","Electrical Material","100 AMP 4 POLE MCB","NOS",false,18.0,5.0,"Approved",
"Material","EM0271","Electrical Material","18W CYLINDER LIGHT","NOS",false,18.0,7.0,"Approved",
"Material","EM0281","Electrical Material","100 AMP MCCB","NOS",false,0.0,4.0,"Approved",
"Material","EM0316","Electrical Material","6 AMP MODULAR SOCKET","NOS",false,18.0,0.0,"Approved",
"Material","EM0300","Electrical Material","25 mm * 3 mm GI Strip for Earthing","NOS",false,18.0,14.0,"Approved",
"Material","EM0278","Electrical Material","HALOGEN HOLDER","NOS",false,0.0,4.0,"Approved",
"Material","EM0302","Electrical Material","1/2"" conduct pipe","NOS",false,0.0,5.0,"Approved",
"Material","EM0109","Electrical Material","LED Strip Light","MTR",false,18.0,7.0,"Approved",
"Material","EM0305","Electrical Material","5 HP MOTTOR","NOS",false,18.0,5.0,"Approved",
"Material","EM0269","Electrical Material","FIRE MORTAR","Kg",false,18.0,5.0,"Approved",
"Material","EM0106","Electrical Material","COB Light 9 Watt","Nos",false,18.0,7.0,"Approved",
"Material","EM0107","Electrical Material","COB Light 12 Watt","Nos",false,18.0,30.0,"Approved",
"Material","EM0130","Electrical Material","40 AMP 4 POLE MCB","NOS",false,18.0,5.0,"Approved",
"Material","EM0135","Electrical Material","50 KVA Oil Cooled Stabilizer (3 Phase)","Nos",false,18.0,5.0,"Approved",
"Material","EM0314","Electrical Material","35 Sqmm X 4 Core Aluminium Armoud Cable","MTR",false,18.0,4.0,"Approved",
"Material","EM0132","Electrical Material","25mm Black PVC Elbow","Nos",false,18.0,5.0,"Approved",
"Material","EM0296","Electrical Material","OBO RD-10 100 MC CU. COATED","MTR",false,18.0,7.0,"Delete",
"Material","EM0304","Electrical Material","CLAMP MS 25X3","PCS",false,0.0,4.0,"Approved",
"Material","EM0051","Electrical Material","150 Sqmm Alluminium Lugs","NOS",false,18.0,5.0,"Approved",
"Material","EM0139","Electrical Material","300mm Ring Type Alu. Lug","Nos",false,18.0,5.0,"Approved",
"Material","EM0138","Electrical Material","Electric Governor (For DG Set)","Nos",false,18.0,12.0,"Approved",
"Material","EM0142","Electrical Material","95mm Ring Type Alu. Lug","Nos",false,18.0,5.0,"Approved",
"Material","EM0146","Electrical Material","63mm Double Compressor Cable Gland","Nos",false,18.0,5.0,"Approved",
"Material","EM0148","Electrical Material","50mm Double Compressor Cable Gland","Nos",false,18.0,5.0,"Approved",
"Material","EM0151","Electrical Material","95 Sq.mm x 1 Core Alu. Unarmoured Earthing Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0152","Electrical Material","70 sq.mm 4 core alu. Armour Cable","MTR",false,18.0,5.0,"Approved",
"Material","EM0303","Electrical Material","16 AMP ( 2 PLUG. 2 SWITCH ) BOARD","NOS",false,0.0,6.0,"Approved",
"Material","EM0068","Electrical Material","Three Phase Electronic DOL Starter STS-320 + LLC","Nos",false,18.0,5.0,"Approved",
"Material","EM0087","Electrical Material","600X100X3mm Ladder Type GI Cable Tray","MTR",false,18.0,5.0,"Approved",
"Material","EM0156","Electrical Material","BUSHBAR CHAMBER 100 AMP","NOS",false,18.0,5.0,"Approved",
"Material","EM0195","Electrical Material","400 WATT HELOGEN","NOS",false,18.0,7.0,"Approved",
"Material","EM0311","Electrical Material","Float Level Controller","NOS",false,18.0,4.0,"Approved",
"Material","EM0037","Electrical Material","Led Flud Light 50w","NOS",false,18.0,7.0,"Approved",
"Material","EM0215","Electrical Material","LED STRIP LIGHT (18 WATT) 4000K","MTR",false,18.0,7.0,"Approved",
"Material","EM0218","Electrical Material","17MM CONCEAL PROFILE WITH OPEL DIFFUSER","MTR",false,18.0,7.0,"Approved",
"Material","EM0219","Electrical Material","60WT ALUMINIUM SMPS DRIVER 24V","NOS",false,18.0,7.0,"Approved",
"Material","EM0220","Electrical Material","100 WT ALUMINIUM SMPS DRIVER 24V","NOS",false,18.0,7.0,"Approved",
"Material","EM0213","Electrical Material","95 Sqmm Alluminium Lugs","NOS",false,18.0,5.0,"Approved",
"Material","EM0301","Electrical Material","COPPER WIRE (8 GAUGE)","Kg",false,0.0,4.0,"Approval",
"Material","EM0227","Electrical Material","ALUMINIUM PROFILE","MTR",false,18.0,7.0,"Approved",
"Material","EM0226","Electrical Material","LED DRIVER","NOS",false,18.0,7.0,"Approved",
"Material","EM0222","Electrical Material","SPOT COB LIGHT","NOS",false,18.0,30.0,"Approved",
"Material","EM0232","Electrical Material","7 WATT SPOT LIGHT","NOS",false,18.0,30.0,"Approved",
"Material","EM0233","Electrical Material","3 WATT SPOT LIGHT","NOS",false,18.0,30.0,"Approved",
"Material","EM0240","Electrical Material","4 Way Switch Board (1 switch, 3 socket)","Nos",false,18.0,5.0,"Approved",
"Material","EM0241","Electrical Material","18W COB","PCS",false,18.0,30.0,"Approved",
"Material","EM0276","Electrical Material","200 Amp Changeover Switch with Box","NOS",false,0.0,5.0,"Approved",
"Material","EM0244","Electrical Material","12W LED LAZAR LIGHT","NOS",false,18.0,7.0,"Approved",
"Material","EM0283","Electrical Material","500W filament","NOS",false,0.0,4.0,"Approved",
"Material","EM0133","Electrical Material","25mm Black PVC Pipe","MTR",false,18.0,5.0,"Approved",
"Material","EM0277","Electrical Material","HALOGEN HANGER","NOS",false,0.0,4.0,"Approved",
"Material","EM0108","Electrical Material","LT Cables","MTR",false,18.0,5.0,"Approved",
"Material","EM0247","Electrical Material","DOOR SWITCH","NOS",false,0.0,5.0,"Approved",
"Material","EM0214","Electrical Material","LED STRIP LIGHT (12 WATT) 4000 K","MTR",false,18.0,7.0,"Approved",
"Material","EM0248","Electrical Material","45MM GLAND","NOS",false,18.0,5.0,"Approved",
"Material","EM0251","Electrical Material","CONCEALED SURFACE LIGHT","NOS",false,18.0,7.0,"Approved",
"Material","EM0250","Electrical Material","70 SQMM ALU. LUGS","NOS",false,18.0,5.0,"Approved",
"Material","EM0249","Electrical Material","50 SQMM ALU. LUGS","NOS",false,18.0,5.0,"Approved",
"Material","EM0280","Electrical Material","200 AMM BUS BAR","NOS",false,0.0,4.0,"Draft",
"Material","EM0070","Electrical Material","200 Amp 3 Pole MCCB","Nos",false,18.0,5.0,"Approved",
"Material","EM0012","Electrical Material","4 SQ.MM. X 2 CORE SERVICE CABLE","MTR",false,18.0,5.0,"Approved",
"Material","EM0034","Electrical Material","Masking Tap 75mm.","NOS",false,18.0,5.0,"Approved",
"Material","EM0170","Electrical Material","LED 22""","NOS",false,18.0,7.0,"Approved",
"Material","EM0122","Electrical Material","SADDLE CLAMP 25mm","NOS",false,18.0,5.0,"Approved",
"Material","EM0094","Electrical Material","300mm Ladder Type Horizontal Elbow","Nos",false,18.0,5.0,"Approved",
